pass	figure	pdf_page	printed_page	separation_over_length	model	hull	line_style	relative_position_description	fn_anchor	pixel_x	pixel_y	pixel_x_left	pixel_x_right	pixel_y_top	pixel_y_bottom
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.365	1085.022	884.083	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.370	1095.400	860.000	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.375	1105.778	857.000	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.380	1116.156	872.799	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.385	1126.533	870.710	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.390	1136.911	855.000	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.395	1147.289	877.000	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.400	1157.667	901.284	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.405	1168.044	902.137	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.410	1178.422	899.323	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.415	1188.800	898.588	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.420	1199.178	897.850	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.425	1209.556	917.863	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.430	1219.933	890.324	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.435	1230.311	912.654	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.440	1240.689	907.841	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.445	1251.067	902.155	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.450	1261.444	898.209	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.455	1271.822	887.249	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.460	1282.200	877.384	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.465	1292.578	890.000	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.470	1302.956	881.000	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.475	1313.333	872.000	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.480	1323.711	858.000	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.485	1334.089	825.216	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.490	1344.467	808.914	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.495	1354.844	796.968	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.500	1365.222	792.264	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.505	1375.600	790.700	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.510	1385.978	792.148	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.515	1396.356	792.563	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.520	1406.733	793.652	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.525	1417.111	779.980	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.530	1427.489	778.191	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.535	1437.867	796.523	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.540	1448.244	785.865	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.545	1458.622	805.261	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.550	1469.000	807.808	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.555	1479.378	810.358	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.560	1489.756	799.291	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.565	1500.133	822.051	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.570	1510.511	827.605	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.575	1520.889	816.624	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.580	1531.267	822.834	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.585	1541.644	824.045	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.590	1552.022	848.948	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.595	1562.400	856.822	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.600	1572.778	853.874	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.605	1583.156	872.962	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.610	1593.533	880.006	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.615	1603.911	886.111	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.620	1614.289	896.360	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.625	1624.667	908.491	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.630	1635.044	917.373	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.635	1645.422	921.956	535	2403	314	1582
A	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	upper RBH branch before Fn 0.40; lower shoulder near Fn 0.45; upper main-hump shoulder	0.640	1655.800	937.075	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.200	742.556	1050.773	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.205	752.933	1053.663	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.210	763.311	1059.713	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.215	773.689	1060.144	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.220	784.067	1060.088	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.225	794.444	1059.947	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.230	804.822	1060.103	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.235	815.200	1056.073	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.240	825.578	1052.852	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.245	835.956	1050.356	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.250	846.333	1064.278	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.255	856.711	1042.996	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.260	867.089	1041.752	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.265	877.467	1041.527	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.270	887.844	1042.782	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.275	898.222	1043.581	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.280	908.600	1044.480	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.285	918.978	1042.225	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.290	929.356	1033.021	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.295	939.733	1029.077	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.300	950.111	1048.576	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.305	960.489	1044.878	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.310	970.867	1029.720	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.315	981.244	1020.604	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.320	991.622	1019.289	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.325	1002.000	1015.004	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.330	1012.378	1013.550	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.335	1022.756	1010.271	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.340	1033.133	988.000	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.345	1043.511	980.000	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.350	1053.889	973.000	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.355	1064.267	946.553	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.360	1074.644	942.229	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.365	1085.022	939.659	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.370	1095.400	937.723	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.375	1105.778	936.591	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.380	1116.156	922.782	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.385	1126.533	920.767	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.390	1136.911	916.091	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.395	1147.289	907.189	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.400	1157.667	904.918	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.405	1168.044	902.137	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.410	1178.422	899.323	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.415	1188.800	898.588	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.420	1199.178	897.850	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.425	1209.556	917.863	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.430	1219.933	890.276	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.435	1230.311	886.932	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.440	1240.689	907.396	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.445	1251.067	871.128	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.450	1261.444	887.329	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.455	1271.822	875.914	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.460	1282.200	872.297	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.465	1292.578	854.546	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.470	1302.956	850.835	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.475	1313.333	838.976	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.480	1323.711	818.641	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.485	1334.089	809.088	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.490	1344.467	801.752	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.495	1354.844	796.968	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.500	1365.222	792.264	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.505	1375.600	790.700	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.510	1385.978	792.148	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.515	1396.356	792.563	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.520	1406.733	793.652	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.525	1417.111	779.980	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.530	1427.489	795.739	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.535	1437.867	796.523	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.540	1448.244	785.865	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.545	1458.622	805.261	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.550	1469.000	807.808	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.555	1479.378	810.358	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.560	1489.756	799.491	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.565	1500.133	822.051	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.570	1510.511	827.605	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.575	1520.889	835.269	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.580	1531.267	840.815	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.585	1541.644	847.063	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.590	1552.022	853.483	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.595	1562.400	856.822	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.600	1572.778	872.350	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.605	1583.156	872.962	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.610	1593.533	880.006	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.615	1603.911	894.465	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.620	1614.289	896.360	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.625	1624.667	908.491	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.630	1635.044	917.373	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.635	1645.422	921.956	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.640	1655.800	937.075	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.645	1666.178	941.470	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.650	1676.556	946.729	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.655	1686.933	953.656	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.660	1697.311	958.899	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.665	1707.689	964.413	535	2403	314	1582
A	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-unity initial RBH branch; middle rising branch; long descending branch after the common hump	0.670	1718.067	969.801	535	2403	314	1582
