pass	figure	pdf_page	printed_page	separation_over_length	model	hull	line_style	relative_position_description	fn_anchor	pixel_x	pixel_y	pixel_x_left	pixel_x_right	pixel_y_top	pixel_y_bottom
B	348	362	352	0.3	C2	Wigley hull	solid	solid principal crest below C3	0.545	1965.628	3536.721	731	3228	2729	4425
B	348	362	352	0.3	C2	Wigley hull	solid	solid principal crest below C3	0.550	1979.500	3540.992	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.350	1424.611	3549.680	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.355	1438.483	3552.551	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.360	1452.356	3611.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.365	1466.228	3584.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.370	1480.100	3591.453	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.375	1493.972	3644.869	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.380	1507.844	3652.098	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.385	1521.717	3614.847	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.390	1535.589	3615.848	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.395	1549.461	3617.649	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.400	1563.333	3658.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.405	1577.206	3593.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.410	1591.078	3585.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.415	1604.950	3555.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.420	1618.822	3525.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.425	1632.694	3474.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.430	1646.567	3449.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.435	1660.439	3433.019	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.440	1674.311	3400.949	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.445	1688.183	3388.884	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.450	1702.056	3370.932	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.455	1715.928	3379.277	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.460	1729.800	3341.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.465	1743.672	3325.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.470	1757.544	3308.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.475	1771.417	3273.571	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.480	1785.289	3277.867	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.485	1799.161	3299.559	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.490	1813.033	3302.258	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.495	1826.906	3312.930	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.500	1840.778	3317.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.505	1854.650	3337.197	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.510	1868.522	3353.260	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.515	1882.394	3355.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.520	1896.267	3349.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.525	1910.139	3360.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.530	1924.011	3373.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.535	1937.883	3387.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.540	1951.756	3401.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.545	1965.628	3414.000	731	3228	2729	4425
B	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	uppermost broad principal crest	0.550	1979.500	3404.306	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.350	1424.611	3549.680	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.355	1438.483	3634.486	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.360	1452.356	3696.332	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.365	1466.228	3791.000	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.370	1480.100	3870.046	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.375	1493.972	3921.000	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.380	1507.844	3850.000	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.385	1521.717	3739.700	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.390	1535.589	3659.622	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.395	1549.461	3572.883	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.400	1563.333	3466.159	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.405	1577.206	3469.238	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.410	1591.078	3429.000	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.415	1604.950	3372.934	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.420	1618.822	3376.860	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.425	1632.694	3343.763	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.430	1646.567	3372.069	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.435	1660.439	3368.831	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.440	1674.311	3366.408	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.445	1688.183	3368.376	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.450	1702.056	3370.932	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.455	1715.928	3379.673	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.460	1729.800	3383.877	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.465	1743.672	3391.455	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.470	1757.544	3399.586	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.475	1771.417	3406.415	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.480	1785.289	3429.304	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.485	1799.161	3436.091	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.490	1813.033	3446.343	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.495	1826.906	3475.998	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.500	1840.778	3474.437	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.505	1854.650	3507.346	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.510	1868.522	3495.329	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.515	1882.394	3526.323	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.520	1896.267	3528.572	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.525	1910.139	3526.896	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.530	1924.011	3527.289	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.535	1937.883	3529.160	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.540	1951.756	3532.950	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.545	1965.628	3536.721	731	3228	2729	4425
B	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	left shoulder crossing into the main family	0.550	1979.500	3540.992	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.350	1424.611	3657.285	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.355	1438.483	3696.991	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.360	1452.356	3774.000	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.365	1466.228	3848.000	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.370	1480.100	3912.183	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.375	1493.972	3957.000	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.380	1507.844	3860.000	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.385	1521.717	3789.000	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.390	1535.589	3738.000	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.395	1549.461	3636.000	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.400	1563.333	3589.322	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.405	1577.206	3538.833	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.410	1591.078	3519.329	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.415	1604.950	3496.563	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.420	1618.822	3478.869	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.425	1632.694	3464.000	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.430	1646.567	3434.327	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.435	1660.439	3433.064	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.440	1674.311	3435.922	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.445	1688.183	3441.236	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.450	1702.056	3403.475	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.455	1715.928	3410.083	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.460	1729.800	3452.699	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.465	1743.672	3455.659	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.470	1757.544	3457.687	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.475	1771.417	3429.525	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.480	1785.289	3429.304	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.485	1799.161	3436.091	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.490	1813.033	3446.343	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.495	1826.906	3475.998	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.500	1840.778	3474.437	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.505	1854.650	3507.346	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.510	1868.522	3495.329	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.515	1882.394	3527.129	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.520	1896.267	3528.572	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.525	1910.139	3526.896	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.530	1924.011	3527.289	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.535	1937.883	3529.160	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.540	1951.756	3532.950	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.545	1965.628	3536.721	731	3228	2729	4425
B	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest smooth principal crest	0.550	1979.500	3540.992	731	3228	2729	4425
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.350	1424.611	1372.155	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.355	1438.483	1375.175	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.360	1452.356	1438.965	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.365	1466.228	1479.533	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.370	1480.100	1533.000	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.375	1493.972	1577.000	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.380	1507.844	1499.000	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.385	1521.717	1420.000	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.390	1535.589	1319.876	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.395	1549.461	1276.818	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.400	1563.333	1183.000	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.405	1577.206	1151.000	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.410	1591.078	1104.295	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.415	1604.950	1063.000	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.420	1618.822	1044.182	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.425	1632.694	1026.224	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.430	1646.567	1040.461	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.435	1660.439	1054.001	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.440	1674.311	1112.691	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.445	1688.183	1111.986	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.450	1702.056	1163.584	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.455	1715.928	1183.295	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.460	1729.800	1185.403	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.465	1743.672	1187.867	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.470	1757.544	1193.921	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.475	1771.417	1208.479	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.480	1785.289	1215.273	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.485	1799.161	1263.448	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.490	1813.033	1271.394	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.495	1826.906	1275.768	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.500	1840.778	1268.945	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.505	1854.650	1272.497	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.510	1868.522	1295.855	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.515	1882.394	1298.047	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.520	1896.267	1300.177	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.525	1910.139	1297.843	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.530	1924.011	1298.353	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.535	1937.883	1300.221	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.540	1951.756	1301.318	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.545	1965.628	1301.649	731	3228	399	2092
B	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest	0.550	1979.500	1305.517	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.350	1424.611	1199.858	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.355	1438.483	1239.996	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.360	1452.356	1265.989	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.365	1466.228	1302.984	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.370	1480.100	1321.449	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.375	1493.972	1367.671	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.380	1507.844	1342.905	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.385	1521.717	1336.655	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.390	1535.589	1326.590	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.395	1549.461	1317.116	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.400	1563.333	1309.286	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.405	1577.206	1287.064	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.410	1591.078	1276.814	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.415	1604.950	1241.777	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.420	1618.822	1218.560	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.425	1632.694	1196.351	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.430	1646.567	1193.271	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.435	1660.439	1188.157	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.440	1674.311	1150.477	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.445	1688.183	1154.071	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.450	1702.056	1113.000	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.455	1715.928	1110.000	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.460	1729.800	1081.000	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.465	1743.672	1075.000	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.470	1757.544	1066.254	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.475	1771.417	1069.668	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.480	1785.289	1076.784	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.485	1799.161	1101.680	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.490	1813.033	1104.251	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.495	1826.906	1116.456	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.500	1840.778	1140.829	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.505	1854.650	1154.443	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.510	1868.522	1161.000	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.515	1882.394	1179.000	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.520	1896.267	1171.000	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.525	1910.139	1185.000	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.530	1924.011	1195.000	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.535	1937.883	1206.000	731	3228	399	2092
B	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted NPL maximum	0.540	1951.756	1217.000	731	3228	399	2092
