pass	figure	pdf_page	printed_page	separation_over_length	model	hull	line_style	relative_position_description	fn_anchor	pixel_x	pixel_y	pixel_x_left	pixel_x_right	pixel_y_top	pixel_y_bottom	identity_basis
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.765	1915.244	2830.153	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.770	1925.622	2833.587	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.775	1936.000	2835.769	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.780	1946.378	2837.187	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.785	1956.756	2841.044	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.790	1967.133	2854.238	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.795	1977.511	2852.992	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.800	1987.889	2856.207	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.805	1998.267	2857.845	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.810	2008.644	2860.541	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.815	2019.022	2862.830	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.820	2029.400	2864.002	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.825	2039.778	2863.646	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.830	2050.156	2862.469	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.835	2060.533	2853.786	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.840	2070.911	2864.161	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.845	2081.289	2863.948	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.850	2091.667	2879.357	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.855	2102.044	2864.921	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.860	2112.422	2881.408	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.865	2122.800	2881.602	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.870	2133.178	2881.435	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.875	2143.556	2856.414	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.880	2153.933	2855.951	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.885	2164.311	2881.911	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.890	2174.689	2881.645	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.895	2185.067	2880.410	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.900	2195.444	2879.435	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.905	2205.822	2877.791	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.910	2216.200	2870.260	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.915	2226.578	2871.172	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.920	2236.956	2868.086	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.925	2247.333	2866.287	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.930	2257.711	2865.828	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.935	2268.089	2864.016	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.940	2278.467	2860.774	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.945	2288.844	2859.004	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.950	2299.222	2856.826	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.150	638.778	1086.490	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.155	649.156	1102.075	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.160	659.533	1116.100	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.165	669.911	1126.113	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.170	680.289	1130.073	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.175	690.667	1127.241	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.180	701.044	1123.808	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.185	711.422	1123.148	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.190	721.800	1128.554	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.195	732.178	1146.851	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.200	742.556	1153.046	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.205	752.933	1145.632	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.210	763.311	1074.961	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.215	773.689	1050.069	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.220	784.067	978.844	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.225	794.444	929.426	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.230	804.822	1016.851	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.235	815.200	1014.993	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.240	825.578	1065.062	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.245	835.956	1065.486	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.250	846.333	1150.075	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.255	856.711	1123.917	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.260	867.089	1060.049	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.265	877.467	1057.365	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.270	887.844	955.806	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.275	898.222	930.931	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.280	908.600	930.237	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.285	918.978	949.386	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.290	929.356	1038.011	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.295	939.733	1031.948	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.300	950.111	1033.248	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.305	960.489	1034.400	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.310	970.867	1112.183	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.315	981.244	1146.584	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.320	991.622	1166.617	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.325	1002.000	1175.999	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.330	1012.378	1180.298	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.335	1022.756	1174.887	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.340	1033.133	1155.342	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.345	1043.511	1119.138	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.350	1053.889	1095.299	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.355	1064.267	1043.686	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.360	1074.644	1003.032	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.365	1085.022	995.756	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.370	1095.400	983.232	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.375	1105.778	840.466	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.380	1116.156	823.160	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.385	1126.533	811.036	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.390	1136.911	804.011	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.395	1147.289	801.367	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.400	1157.667	802.265	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.405	1168.044	807.327	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.410	1178.422	813.737	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.415	1188.800	822.980	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.420	1199.178	830.224	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.425	1209.556	842.047	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.430	1219.933	852.139	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.435	1230.311	862.851	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.440	1240.689	872.831	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.445	1251.067	918.456	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.450	1261.444	914.784	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.455	1271.822	911.964	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.460	1282.200	909.355	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.465	1292.578	911.359	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.470	1302.956	910.891	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.475	1313.333	911.287	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.480	1323.711	943.920	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.485	1334.089	918.885	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.490	1344.467	957.252	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.495	1354.844	964.779	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.500	1365.222	971.177	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.505	1375.600	977.244	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.510	1385.978	942.682	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.515	1396.356	990.864	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.520	1406.733	995.324	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.525	1417.111	1043.349	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.530	1427.489	1043.684	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.535	1437.867	1043.782	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.540	1448.244	1016.531	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.545	1458.622	1044.830	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.550	1469.000	1045.780	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.555	1479.378	1046.538	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.560	1489.756	996.271	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.565	1500.133	1001.325	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.570	1510.511	1046.956	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.575	1520.889	1047.815	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.580	1531.267	1049.958	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.585	1541.644	1050.881	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.590	1552.022	1053.620	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.595	1562.400	1055.262	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
