pass	figure	pdf_page	printed_page	separation_over_length	model	hull	line_style	relative_position_description	fn_anchor	pixel_x	pixel_y	pixel_x_left	pixel_x_right	pixel_y_top	pixel_y_bottom
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.500	1840.556	3404.655	729	3230	2727	4427
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.505	1854.450	3434.000	729	3230	2727	4427
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.510	1868.344	3448.000	729	3230	2727	4427
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.515	1882.239	3461.000	729	3230	2727	4427
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.520	1896.133	3475.000	729	3230	2727	4427
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.525	1910.028	3513.618	729	3230	2727	4427
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.530	1923.922	3522.205	729	3230	2727	4427
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.535	1937.817	3529.073	729	3230	2727	4427
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.540	1951.711	3532.720	729	3230	2727	4427
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.545	1965.606	3536.141	729	3230	2727	4427
A	348	362	352	0.3	C2	Wigley hull	solid	solid crest below dashed C3	0.550	1979.500	3542.918	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.350	1423.722	3549.385	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.355	1437.617	3551.665	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.360	1451.511	3562.956	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.365	1465.406	3583.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.370	1479.300	3586.415	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.375	1493.194	3599.822	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.380	1507.089	3605.982	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.385	1520.983	3614.141	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.390	1534.878	3614.792	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.395	1548.772	3617.246	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.400	1562.667	3659.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.405	1576.561	3614.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.410	1590.456	3582.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.415	1604.350	3551.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.420	1618.244	3520.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.425	1632.139	3489.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.430	1646.033	3442.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.435	1659.928	3415.926	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.440	1673.822	3400.141	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.445	1687.717	3368.478	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.450	1701.611	3370.944	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.455	1715.506	3374.769	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.460	1729.400	3334.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.465	1743.294	3317.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.470	1757.189	3301.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.475	1771.083	3273.511	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.480	1784.978	3278.306	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.485	1798.872	3298.876	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.490	1812.767	3303.067	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.495	1826.661	3315.356	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.500	1840.556	3317.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.505	1854.450	3335.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.510	1868.344	3320.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.515	1882.239	3331.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.520	1896.133	3342.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.525	1910.028	3353.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.530	1923.922	3366.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.535	1937.817	3380.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.540	1951.711	3393.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.545	1965.606	3407.000	729	3230	2727	4427
A	348	362	352	0.3	C3	round-bilge hull, L/B 7	long dashed	highest broad crest and rightmost peak	0.550	1979.500	3404.528	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.350	1423.722	3549.385	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.355	1437.617	3630.977	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.360	1451.511	3696.928	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.365	1465.406	3793.000	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.370	1479.300	3869.033	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.375	1493.194	3951.000	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.380	1507.089	3847.000	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.385	1520.983	3740.616	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.390	1534.878	3658.000	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.395	1548.772	3544.733	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.400	1562.667	3480.769	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.405	1576.561	3429.736	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.410	1590.456	3407.044	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.415	1604.350	3372.921	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.420	1618.244	3376.579	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.425	1632.139	3342.057	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.430	1646.033	3344.629	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.435	1659.928	3368.748	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.440	1673.822	3366.721	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.445	1687.717	3368.466	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.450	1701.611	3370.944	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.455	1715.506	3379.920	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.460	1729.400	3383.182	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.465	1743.294	3390.618	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.470	1757.189	3395.655	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.475	1771.083	3405.928	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.480	1784.978	3428.000	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.485	1798.872	3434.970	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.490	1812.767	3443.614	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.495	1826.661	3450.447	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.500	1840.556	3471.550	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.505	1854.450	3476.260	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.510	1868.344	3494.298	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.515	1882.239	3502.413	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.520	1896.133	3528.621	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.525	1910.028	3517.104	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.530	1923.922	3523.894	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.535	1937.817	3529.073	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.540	1951.711	3532.720	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.545	1965.606	3536.141	729	3230	2727	4427
A	348	362	352	0.3	C4	round-bilge hull, L/B 9	dash-dot	sharp central rise, upper-left shoulder	0.550	1979.500	3542.918	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.350	1423.722	3657.203	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.355	1437.617	3696.575	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.360	1451.511	3773.000	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.365	1465.406	3853.000	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.370	1479.300	3911.273	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.375	1493.194	3965.000	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.380	1507.089	3887.000	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.385	1520.983	3788.000	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.390	1534.878	3733.000	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.395	1548.772	3660.750	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.400	1562.667	3565.433	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.405	1576.561	3533.108	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.410	1590.456	3518.484	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.415	1604.350	3498.142	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.420	1618.244	3469.398	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.425	1632.139	3441.034	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.430	1646.033	3431.498	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.435	1659.928	3433.063	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.440	1673.822	3435.921	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.445	1687.717	3441.238	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.450	1701.611	3402.716	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.455	1715.506	3410.996	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.460	1729.400	3418.866	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.465	1743.294	3450.412	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.470	1757.189	3407.414	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.475	1771.083	3412.159	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.480	1784.978	3428.000	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.485	1798.872	3434.970	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.490	1812.767	3446.139	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.495	1826.661	3450.447	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.500	1840.556	3471.550	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.505	1854.450	3476.260	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.510	1868.344	3494.298	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.515	1882.239	3502.413	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.520	1896.133	3528.621	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.525	1910.028	3517.104	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.530	1923.922	3523.894	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.535	1937.817	3529.073	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.540	1951.711	3532.720	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.545	1965.606	3536.141	729	3230	2727	4427
A	348	362	352	0.3	C5	round-bilge hull, L/B 11	dotted	lowest broad crest through the main hump	0.550	1979.500	3543.550	729	3230	2727	4427
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.350	1423.722	1370.415	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.355	1437.617	1375.015	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.360	1451.511	1440.000	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.365	1465.406	1475.093	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.370	1479.300	1537.000	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.375	1493.194	1585.000	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.380	1507.089	1503.000	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.385	1520.983	1422.000	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.390	1534.878	1319.315	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.395	1548.772	1274.000	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.400	1562.667	1178.000	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.405	1576.561	1144.000	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.410	1590.456	1104.269	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.415	1604.350	1057.000	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.420	1618.244	1043.457	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.425	1632.139	993.005	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.430	1646.033	1034.790	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.435	1659.928	1054.088	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.440	1673.822	1111.261	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.445	1687.717	1111.416	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.450	1701.611	1163.746	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.455	1715.506	1183.347	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.460	1729.400	1184.161	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.465	1743.294	1187.782	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.470	1757.189	1193.753	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.475	1771.083	1232.331	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.480	1784.978	1213.405	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.485	1798.872	1219.548	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.490	1812.767	1237.773	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.495	1826.661	1247.669	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.500	1840.556	1254.167	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.505	1854.450	1270.724	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.510	1868.344	1277.443	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.515	1882.239	1298.139	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.520	1896.133	1300.122	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.525	1910.028	1296.447	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.530	1923.922	1298.281	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.535	1937.817	1300.240	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.540	1951.711	1301.237	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.545	1965.606	1301.772	729	3230	397	2094
A	349	363	353	0.4	C2	Wigley hull	solid	highest narrow crest near Fn 0.41	0.550	1979.500	1305.742	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.350	1423.722	1196.983	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.355	1437.617	1234.823	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.360	1451.511	1267.014	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.365	1465.406	1307.922	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.370	1479.300	1367.195	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.375	1493.194	1366.936	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.380	1507.089	1349.873	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.385	1520.983	1338.353	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.390	1534.878	1328.397	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.395	1548.772	1318.153	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.400	1562.667	1309.379	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.405	1576.561	1286.464	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.410	1590.456	1276.984	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.415	1604.350	1241.978	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.420	1618.244	1213.792	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.425	1632.139	1196.359	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.430	1646.033	1193.711	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.435	1659.928	1146.342	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.440	1673.822	1151.275	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.445	1687.717	1112.242	729	3230	397	2094
A	349	363	353	0.4	C3	round-bilge hull, L/B 7	long dashed	right-shifted broad NPL crest	0.450	1701.611	1114.000	729	3230	397	2094
