pass	figure	pdf_page	printed_page	separation_over_length	model	hull	line_style	relative_position_description	fn_anchor	pixel_x	pixel_y	pixel_x_left	pixel_x_right	pixel_y_top	pixel_y_bottom	identity_basis
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.765	1914.767	2830.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.770	1925.133	2833.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.775	1935.500	2836.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.780	1945.867	2837.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.785	1956.233	2841.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.790	1966.600	2853.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.795	1976.967	2852.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.800	1987.333	2855.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.805	1997.700	2858.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.810	2008.067	2861.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.815	2018.433	2863.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.820	2028.800	2864.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.825	2039.167	2865.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.830	2049.533	2863.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.835	2059.900	2857.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.840	2070.267	2864.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.845	2080.633	2865.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.850	2091.000	2879.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.855	2101.367	2865.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.860	2111.733	2857.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.865	2122.100	2882.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.870	2132.467	2881.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.875	2142.833	2858.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.880	2153.200	2857.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.885	2163.567	2882.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.890	2173.933	2882.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.895	2184.300	2853.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.900	2194.667	2879.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.905	2205.033	2878.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.910	2215.400	2872.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.915	2225.767	2872.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.920	2236.133	2869.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.925	2246.500	2868.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.930	2256.867	2866.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.935	2267.233	2864.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.940	2277.600	2861.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.945	2287.967	2859.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	360	368	358	0.3	C2	Wigley hull	solid	solid C2: oscillatory left branch; leftmost principal crest near Fn 0.41	0.950	2298.333	2856.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.150	639.667	1090.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.155	650.033	1103.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.160	660.400	1116.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.165	670.767	1127.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.170	681.133	1130.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.175	691.500	1127.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.180	701.867	1124.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.185	712.233	1124.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.190	722.600	1131.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.195	732.967	1148.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.200	743.333	1152.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.205	753.700	1144.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.210	764.067	1076.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.215	774.433	1050.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.220	784.800	978.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.225	795.167	929.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.230	805.533	1017.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.235	815.900	1015.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.240	826.267	1065.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.245	836.633	1132.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.250	847.000	1150.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.255	857.367	1122.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.260	867.733	1059.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.265	878.100	1010.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.270	888.467	956.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.275	898.833	931.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.280	909.200	931.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.285	919.567	948.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.290	929.933	1037.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.295	940.300	1008.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.300	950.667	1034.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.305	961.033	1093.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.310	971.400	1117.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.315	981.767	1146.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.320	992.133	1165.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.325	1002.500	1176.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.330	1012.867	1180.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.335	1023.233	1174.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.340	1033.600	1155.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.345	1043.967	1119.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.350	1054.333	1096.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.355	1064.700	1040.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.360	1075.067	1004.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.365	1085.433	997.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.370	1095.800	869.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.375	1106.167	844.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.380	1116.533	823.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.385	1126.900	811.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.390	1137.267	804.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.395	1147.633	802.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.400	1158.000	803.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.405	1168.367	807.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.410	1178.733	815.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.415	1189.100	823.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.420	1199.467	830.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.425	1209.833	842.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.430	1220.200	853.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.435	1230.567	864.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.440	1240.933	872.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.445	1251.300	881.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.450	1261.667	893.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.455	1272.033	901.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.460	1282.400	910.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.465	1292.767	912.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.470	1303.133	926.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.475	1313.500	912.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.480	1323.867	944.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.485	1334.233	951.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.490	1344.600	958.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.495	1354.967	965.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.500	1365.333	971.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.505	1375.700	977.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.510	1386.067	942.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.515	1396.433	991.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.520	1406.800	995.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.525	1417.167	1042.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.530	1427.533	1008.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.535	1437.900	1043.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.540	1448.267	975.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.545	1458.633	980.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.550	1469.000	1045.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.555	1479.367	1046.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.560	1489.733	996.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.565	1500.100	1001.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.570	1510.467	1046.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.575	1520.833	1047.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.580	1531.200	1049.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.585	1541.567	1051.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.590	1551.933	1054.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.595	1562.300	1056.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
