pass	figure	pdf_page	printed_page	separation_over_length	model	hull	line_style	relative_position_description	fn_anchor	pixel_x	pixel_y	pixel_x_left	pixel_x_right	pixel_y_top	pixel_y_bottom
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.480	1323.867	867.000	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.485	1334.233	852.000	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.490	1344.600	827.031	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.495	1354.967	799.340	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.500	1365.333	792.356	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.505	1375.700	790.492	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.510	1386.067	791.077	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.515	1396.433	792.675	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.520	1406.800	793.597	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.525	1417.167	779.157	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.530	1427.533	795.685	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.535	1437.900	796.409	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.540	1448.267	786.473	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.545	1458.633	805.506	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.550	1469.000	807.864	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.555	1479.367	809.836	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.560	1489.733	799.534	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.565	1500.100	822.883	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.570	1510.467	823.441	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.575	1520.833	824.475	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.580	1531.200	822.325	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.585	1541.567	843.508	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.590	1551.933	849.512	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.595	1562.300	853.134	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.600	1572.667	872.412	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.605	1583.033	874.454	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.610	1593.400	876.688	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.615	1603.767	883.863	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.620	1614.133	896.612	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.625	1624.500	897.679	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.630	1634.867	918.238	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.635	1645.233	920.507	536	2402	315	1581
B	359	368	358	0.2	C3	round-bilge hull, L/B 7	long dashed	highest RBH line on the left shoulder; depressed middle shoulder; upper RBH crest	0.640	1655.600	938.254	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.200	743.333	1050.384	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.205	753.700	1055.009	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.210	764.067	1058.204	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.215	774.433	1060.198	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.220	784.800	1059.933	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.225	795.167	1060.651	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.230	805.533	1058.434	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.235	815.900	1055.495	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.240	826.267	1052.949	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.245	836.633	1050.982	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.250	847.000	1048.370	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.255	857.367	1042.738	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.260	867.733	1041.830	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.265	878.100	1041.567	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.270	888.467	1043.326	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.275	898.833	1043.834	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.280	909.200	1044.058	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.285	919.567	1042.126	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.290	929.933	1031.707	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.295	940.300	1029.707	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.300	950.667	1027.398	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.305	961.033	1044.881	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.310	971.400	1008.233	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.315	981.767	1020.798	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.320	992.133	1018.360	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.325	1002.500	1015.566	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.330	1012.867	1013.379	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.335	1023.233	1010.270	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.340	1033.600	1010.550	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.345	1043.967	985.000	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.350	1054.333	978.000	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.355	1064.700	949.000	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.360	1075.067	943.759	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.365	1085.433	939.748	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.370	1095.800	937.646	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.375	1106.167	937.618	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.380	1116.533	921.981	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.385	1126.900	919.473	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.390	1137.267	917.282	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.395	1147.633	906.108	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.400	1158.000	904.871	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.405	1168.367	903.771	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.410	1178.733	899.336	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.415	1189.100	898.505	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.420	1199.467	916.577	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.425	1209.833	917.732	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.430	1220.200	889.767	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.435	1230.567	886.998	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.440	1240.933	874.191	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.445	1251.300	872.077	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.450	1261.667	868.843	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.455	1272.033	874.268	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.460	1282.400	850.410	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.465	1292.767	847.931	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.470	1303.133	840.659	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.475	1313.500	840.147	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.480	1323.867	822.803	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.485	1334.233	812.944	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.490	1344.600	807.087	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.495	1354.967	796.815	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.500	1365.333	792.356	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.505	1375.700	790.492	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.510	1386.067	791.077	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.515	1396.433	792.675	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.520	1406.800	793.597	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.525	1417.167	779.371	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.530	1427.533	795.685	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.535	1437.900	796.409	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.540	1448.267	786.473	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.545	1458.633	805.506	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.550	1469.000	807.864	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.555	1479.367	809.850	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.560	1489.733	799.534	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.565	1500.100	822.883	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.570	1510.467	823.441	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.575	1520.833	826.260	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.580	1531.200	823.428	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.585	1541.567	843.508	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.590	1551.933	849.512	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.595	1562.300	854.243	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.600	1572.667	872.711	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.605	1583.033	875.222	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.610	1593.400	877.457	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.615	1603.767	895.168	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.620	1614.133	896.612	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.625	1624.500	897.679	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.630	1634.867	918.238	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.635	1645.233	920.507	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.640	1655.600	938.254	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.645	1665.967	942.275	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.650	1676.333	944.646	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.655	1686.700	954.041	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.660	1697.067	958.813	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.665	1707.433	963.738	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.670	1717.800	970.175	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.675	1728.167	973.898	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.680	1738.533	976.835	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.685	1748.900	988.232	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.690	1759.267	993.809	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.695	1769.633	999.659	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.700	1780.000	1002.801	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.705	1790.367	1010.931	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.710	1800.733	1016.251	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.715	1811.100	1022.372	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.720	1821.467	1026.181	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.725	1831.833	1043.329	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.730	1842.200	1048.547	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.735	1852.567	1051.192	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.740	1862.933	1062.113	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.745	1873.300	1070.426	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.750	1883.667	1076.839	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.755	1894.033	1082.972	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.760	1904.400	1085.286	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.765	1914.767	1100.616	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.770	1925.133	1109.466	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.775	1935.500	1112.919	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.780	1945.867	1116.469	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.785	1956.233	1120.565	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.790	1966.600	1124.324	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.795	1976.967	1132.978	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.800	1987.333	1137.062	536	2402	315	1581
B	359	368	358	0.2	C4	round-bilge hull, L/B 9	dash-dot	near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch	0.805	1997.700	1150.956	536	2402	315	1581
